TenantId,"TimeGenerated [Local Time]",OperationName,InstanceId,ClientIp,ClientPort,RequestUri,RuleSetType,RuleSetVersion,RuleId,Message,Action,Site,DetailedMessage,DetailedData,FileDetails,LineDetails,Hostname,TransactionId,SourceSystem,Type,"_ResourceId"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:38.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin-2.11.0/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,31587faf9b82e3ef47c4e36db1d88f20,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:38.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin-2.11.0/scripts/setup.php","OWASP CRS","3.2",949110,"Inbound Anomaly Score Exceeded (Total Score: 5)",Blocked,,"Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.",,"REQUEST-949-BLOCKING-EVALUATION.conf",79,,31587faf9b82e3ef47c4e36db1d88f20,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:38.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin-2.11.9.2/scripts/setup.php","OWASP CRS","3.2",949110,"Inbound Anomaly Score Exceeded (Total Score: 5)",Blocked,,"Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.",,"REQUEST-949-BLOCKING-EVALUATION.conf",79,,9ba30663200f0140827fcf5d6fce31a7,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:38.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin-2.11.9.2/scripts/setup.php","OWASP CRS","3.2",920280,"Request Missing a Host Header",Matched,,"Equal 0 at REQUEST_HEADERS:host.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",491,,9ba30663200f0140827fcf5d6fce31a7,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:38.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin-2.11.9.2/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,9ba30663200f0140827fcf5d6fce31a7,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:39.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/phpMyAdmin-2.11.1.2/scripts/setup.php","OWASP CRS","3.2",949110,"Inbound Anomaly Score Exceeded (Total Score: 5)",Blocked,,"Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.",,"REQUEST-949-BLOCKING-EVALUATION.conf",79,,659955d81f95f60435f9aed9abd1217b,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:39.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/phpMyAdmin-2.11.1.2/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,659955d81f95f60435f9aed9abd1217b,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:39.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/phpMyAdmin-2.11.7/scripts/setup.php","OWASP CRS","3.2",920280,"Request Missing a Host Header",Matched,,"Equal 0 at REQUEST_HEADERS:host.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",491,,39b48471a0d756105165b267aa1c1955,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:39.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/phpMyAdmin-2.11.7/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,39b48471a0d756105165b267aa1c1955,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:39.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/phpMyAdmin-2.11.7/scripts/setup.php","OWASP CRS","3.2",949110,"Inbound Anomaly Score Exceeded (Total Score: 5)",Blocked,,"Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.",,"REQUEST-949-BLOCKING-EVALUATION.conf",79,,39b48471a0d756105165b267aa1c1955,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:39.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/phpMyAdmin-2.11.1.2/scripts/setup.php","OWASP CRS","3.2",920280,"Request Missing a Host Header",Matched,,"Equal 0 at REQUEST_HEADERS:host.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",491,,659955d81f95f60435f9aed9abd1217b,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:40.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/pma/scripts/setup.php","OWASP CRS","3.2",949110,"Inbound Anomaly Score Exceeded (Total Score: 5)",Blocked,,"Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.",,"REQUEST-949-BLOCKING-EVALUATION.conf",79,,b0d8bda877e32dd3299fb4a8e645fe68,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:40.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/pma/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,b0d8bda877e32dd3299fb4a8e645fe68,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:40.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/pma/scripts/setup.php","OWASP CRS","3.2",920280,"Request Missing a Host Header",Matched,,"Equal 0 at REQUEST_HEADERS:host.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",491,,b0d8bda877e32dd3299fb4a8e645fe68,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:41.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/myadmin/scripts/setup.php","OWASP CRS","3.2",920280,"Request Missing a Host Header",Matched,,"Equal 0 at REQUEST_HEADERS:host.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",491,,c47f7b111f26fc05810d706258fcde92,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:41.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/myadmin/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,c47f7b111f26fc05810d706258fcde92,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:41.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin3/scripts/setup.php","OWASP CRS","3.2",920280,"Request Missing a Host Header",Matched,,"Equal 0 at REQUEST_HEADERS:host.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",491,,7b2dad7ab22d144c77a224fcab1c3e27,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:41.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/myadmin/scripts/setup.php","OWASP CRS","3.2",949110,"Inbound Anomaly Score Exceeded (Total Score: 5)",Blocked,,"Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.",,"REQUEST-949-BLOCKING-EVALUATION.conf",79,,c47f7b111f26fc05810d706258fcde92,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:41.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin3/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,7b2dad7ab22d144c77a224fcab1c3e27,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:41.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin3/scripts/setup.php","OWASP CRS","3.2",949110,"Inbound Anomaly Score Exceeded (Total Score: 5)",Blocked,,"Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.",,"REQUEST-949-BLOCKING-EVALUATION.conf",79,,7b2dad7ab22d144c77a224fcab1c3e27,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:42.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/MyAdmin/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,a696ae7abcc8d7f6cc4bf859ffa12433,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:42.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/MyAdmin/scripts/setup.php","OWASP CRS","3.2",949110,"Inbound Anomaly Score Exceeded (Total Score: 5)",Blocked,,"Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.",,"REQUEST-949-BLOCKING-EVALUATION.conf",79,,a696ae7abcc8d7f6cc4bf859ffa12433,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:42.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/MyAdmin/scripts/setup.php","OWASP CRS","3.2",920280,"Request Missing a Host Header",Matched,,"Equal 0 at REQUEST_HEADERS:host.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",491,,a696ae7abcc8d7f6cc4bf859ffa12433,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:42.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/PHPMYADMIN/scripts/setup.php","OWASP CRS","3.2",920280,"Request Missing a Host Header",Matched,,"Equal 0 at REQUEST_HEADERS:host.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",491,,9e5f2fc3985aa39c7359ea41b892813a,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:42.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/PHPMYADMIN/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,9e5f2fc3985aa39c7359ea41b892813a,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:42.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/PHPMYADMIN/scripts/setup.php","OWASP CRS","3.2",949110,"Inbound Anomaly Score Exceeded (Total Score: 5)",Blocked,,"Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.",,"REQUEST-949-BLOCKING-EVALUATION.conf",79,,9e5f2fc3985aa39c7359ea41b892813a,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:43.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/SQL/scripts/setup.php","OWASP CRS","3.2",920280,"Request Missing a Host Header",Matched,,"Equal 0 at REQUEST_HEADERS:host.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",491,,5fb1da2eed3859f3d456d45609eea57e,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:43.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/mysqladmin/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,34c3fb94e966c017ea580eca8d3dfc07,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:43.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/SQL/scripts/setup.php","OWASP CRS","3.2",949110,"Inbound Anomaly Score Exceeded (Total Score: 5)",Blocked,,"Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.",,"REQUEST-949-BLOCKING-EVALUATION.conf",79,,5fb1da2eed3859f3d456d45609eea57e,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:43.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/SQL/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,5fb1da2eed3859f3d456d45609eea57e,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:43.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/mysqladmin/scripts/setup.php","OWASP CRS","3.2",949110,"Inbound Anomaly Score Exceeded (Total Score: 5)",Blocked,,"Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.",,"REQUEST-949-BLOCKING-EVALUATION.conf",79,,34c3fb94e966c017ea580eca8d3dfc07,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:43.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/mysqladmin/scripts/setup.php","OWASP CRS","3.2",920280,"Request Missing a Host Header",Matched,,"Equal 0 at REQUEST_HEADERS:host.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",491,,34c3fb94e966c017ea580eca8d3dfc07,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:44.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin-2.5.5-pl1/scripts/setup.php","OWASP CRS","3.2",949110,"Inbound Anomaly Score Exceeded (Total Score: 5)",Blocked,,"Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.",,"REQUEST-949-BLOCKING-EVALUATION.conf",79,,5c76dc9f363178e927d98da10969d9eb,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:44.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin-2.5.5/scripts/setup.php","OWASP CRS","3.2",920280,"Request Missing a Host Header",Matched,,"Equal 0 at REQUEST_HEADERS:host.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",491,,7d5321808fb668f17abd17ee8e631017,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:44.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin-2.5.5/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,7d5321808fb668f17abd17ee8e631017,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:44.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin-2.5.5/scripts/setup.php","OWASP CRS","3.2",949110,"Inbound Anomaly Score Exceeded (Total Score: 5)",Blocked,,"Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.",,"REQUEST-949-BLOCKING-EVALUATION.conf",79,,7d5321808fb668f17abd17ee8e631017,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:44.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin-2.5.5-pl1/scripts/setup.php","OWASP CRS","3.2",920280,"Request Missing a Host Header",Matched,,"Equal 0 at REQUEST_HEADERS:host.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",491,,5c76dc9f363178e927d98da10969d9eb,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:44.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin-2.5.5-pl1/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,5c76dc9f363178e927d98da10969d9eb,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:45.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin-2.5.4/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,c9678d65637d730378e02c047730c6d2,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:45.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin-2.5.4/scripts/setup.php","OWASP CRS","3.2",920280,"Request Missing a Host Header",Matched,,"Equal 0 at REQUEST_HEADERS:host.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",491,,c9678d65637d730378e02c047730c6d2,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:45.000 AM",ApplicationGatewayFirewall,"appgw_1","47.109.189.45",,"/phpMyAdmin-2.5.4/scripts/setup.php","OWASP CRS","3.2",949110,"Inbound Anomaly Score Exceeded (Total Score: 5)",Blocked,,"Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.",,"REQUEST-949-BLOCKING-EVALUATION.conf",79,,c9678d65637d730378e02c047730c6d2,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:45.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/phpMyAdmin-2.5.7-pl1/scripts/setup.php","OWASP CRS","3.2",920280,"Request Missing a Host Header",Matched,,"Equal 0 at REQUEST_HEADERS:host.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",491,,4fa59a1e0ff65b748aacc6a891d4c6d9,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
"1824ce35-604f-4dde-b17a-1f7b930e64ea","5/3/2024, 6:24:45.000 AM",ApplicationGatewayFirewall,"appgw_3","47.109.189.45",,"/phpMyAdmin-2.5.7-pl1/scripts/setup.php","OWASP CRS","3.2",920320,"Missing User Agent Header",Matched,,"Equal 0 at REQUEST_HEADERS:user-agent.","{ found within [REQUEST_HEADERS:0]}","REQUEST-920-PROTOCOL-ENFORCEMENT.conf",1176,,4fa59a1e0ff65b748aacc6a891d4c6d9,,AGWFirewallLogs,"/subscriptions/5b7f3410-4e34-46e3-b2c3-924befb3df82/resourcegroups/csec/providers/microsoft.network/applicationgateways/waf-gateway"
